50.81967213114754, 0.37966101694915244
75.40983606557378, 0.44491525423728817
101.63934426229508, 0.5200564971751412
135.24590163934425, 0.6031073446327684
177.04918032786887, 0.6604519774011299
208.19672131147541, 0.6861581920903955
240.98360655737704, 0.7
277.04918032786884, 0.692090395480226
312.2950819672131, 0.6822033898305084
344.2622950819672, 0.672316384180791
382.7868852459016, 0.652542372881356
413.1147540983606, 0.6387005649717514
447.54098360655735, 0.6189265536723164
480.327868852459, 0.5951977401129943
